ID	GCF_000279165.1_ASM27916v1_genomic.fna	GCF_000327065.1_ASM32706v1_genomic.fna	GCF_000219605.1_ASM21960v1_genomic.fna	GCF_000267545.1_ASM26754v1_genomic.fna	GCF_001038645.1_ASM103864v1_genomic.fna	GCF_000195105.1_ASM19510v1_genomic.fna	GCF_000013785.1_ASM1378v1_genomic.fna	GCF_000661915.1_ASM66191v1_genomic.fna	SAMD00059319_PSCT_BDJA01_FF.fna	GCF_000590475.1_ASM59047v1_genomic.fna	GCF_000016565.1_ASM1656v1_genomic.fna	GCF_001648195.1_ASM164819v1_genomic.fna	GCF_000818015.1_ASM81801v1_genomic.fna
PSCT_02029	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02030	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02031	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02032	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02033	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02034	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02035	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02036	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02037	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02038	0	1	1	0	0	1	1	0	1	0	0	0	0
PSCT_02039	0	1	1	1	0	1	1	1	1	1	0	1	1
PSCT_02040	0	1	0	1	0	0	0	1	1	1	0	1	0
PSCT_02041	0	0	0	0	0	0	0	1	1	0	0	0	0
PSCT_02042	0	0	0	1	0	0	0	0	1	0	0	0	0
PSCT_02043	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02044	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02045	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02046	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02047	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02048	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02049	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02050	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02051	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02052	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02053	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02054	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02055	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02056	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02057	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02058	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02059	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02060	3	2	3	3	2	1	2	3	2	2	2	2	3
PSCT_02061	2	2	2	2	2	2	2	2	2	2	2	2	2
PSCT_02062	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02063	3	2	3	3	2	1	2	3	2	2	2	2	3
PSCT_02064	2	2	2	2	2	2	2	2	2	2	2	2	2
PSCT_02065	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02066	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02067	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02068	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02069	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02070	0	1	1	0	1	1	1	1	1	0	0	0	0
PSCT_02071	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02072	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02073	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02074	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02075	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02076	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02077	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02078	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02079	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02080	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02081	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02082	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02083	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02084	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02085	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02086	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02087	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02088	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02089	0	1	0	1	1	1	1	1	1	0	1	0	0
PSCT_02090	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02091	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02092	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02093	0	1	1	0	1	1	1	1	1	0	0	0	0
PSCT_02094	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02095	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02096	0	1	1	1	1	0	1	1	1	0	0	0	0
PSCT_02097	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02098	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02099	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02100	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02101	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02102	1	1	0	0	1	0	1	1	1	1	0	0	0
PSCT_02103	0	1	1	1	0	1	1	1	1	0	0	0	0
PSCT_02104	0	1	0	0	1	1	0	0	1	0	0	0	0
PSCT_02105	0	1	0	0	0	0	0	0	1	1	0	0	0
PSCT_02106	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02107	0	1	0	0	0	0	0	0	1	1	0	0	0
PSCT_02108	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02111	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02112	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02113	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02114	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02115	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02116	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02117	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02118	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02119	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02120	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02121	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02122	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_02123	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02124	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02125	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02126	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02127	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02128	1	1	1	1	1	1	1	1	1	1	1	0	1
PSCT_02129	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02130	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02131	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02134	0	1	0	1	1	1	1	1	1	0	0	0	0
PSCT_02135	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02136	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02137	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02138	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02139	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02140	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02141	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02142	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02143	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02144	0	1	1	1	0	1	1	1	1	0	0	0	0
PSCT_02145	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_02146	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02147	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02148	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02149	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02150	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02151	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02152	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02153	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02154	0	1	0	0	0	0	0	0	1	0	0	0	1
PSCT_02155	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02156	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02157	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02158	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02159	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02160	0	1	0	0	0	0	0	0	1	0	0	0	1
PSCT_02161	0	1	0	0	0	0	0	0	1	0	0	0	1
PSCT_02162	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02163	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02164	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02165	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02166	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02167	0	1	1	1	1	1	1	1	1	2	1	1	1
PSCT_02169	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02170	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02171	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02172	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02173	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02174	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02175	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02176	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02177	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02178	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02179	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02180	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02181	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02182	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02183	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02184	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02185	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02186	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02187	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02188	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02189	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02190	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02191	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02192	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02193	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02194	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02195	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02196	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02197	0	1	1	1	1	1	0	1	1	0	0	0	1
PSCT_02198	2	2	2	2	2	2	2	2	2	2	1	1	2
PSCT_02199	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02200	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02201	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02202	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02203	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02204	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02205	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02206	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02207	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02208	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02209	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02210	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02211	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02212	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02213	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02214	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02215	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02216	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02217	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02218	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02219	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02220	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02221	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02222	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02223	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02224	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02225	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02226	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02227	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02228	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02229	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02230	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02231	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02232	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02233	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02234	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02235	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02236	0	1	1	2	1	1	1	1	1	0	0	1	0
PSCT_02237	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02238	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02239	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02240	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02241	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02242	0	1	1	1	1	0	1	1	1	0	0	0	0
PSCT_02243	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02244	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02245	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02246	1	1	1	1	1	1	1	1	1	0	1	0	1
PSCT_02247	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02248	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02249	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02250	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02251	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02252	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02253	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02254	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02255	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02256	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02257	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02258	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02259	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02260	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02261	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02262	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02263	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02264	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02266	1	1	1	1	1	1	1	1	1	0	1	1	0
PSCT_02267	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02268	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02269	0	1	0	0	1	0	0	1	1	0	0	0	0
PSCT_02270	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02271	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02272	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02273	0	1	0	0	1	0	0	1	1	0	0	0	0
PSCT_02274	0	1	0	0	1	0	0	1	1	0	0	0	0
PSCT_02275	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02276	0	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02277	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02278	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02279	0	1	0	0	1	0	0	1	1	0	0	0	0
PSCT_02280	0	1	0	0	1	0	0	1	1	0	0	0	0
PSCT_02281	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02282	0	1	0	0	1	0	0	1	1	0	0	0	0
PSCT_02283	1	1	0	0	1	0	0	1	1	0	0	0	0
PSCT_02284	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02285	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02286	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02287	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02288	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02289	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02290	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02291	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02292	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02293	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02294	0	1	1	1	0	1	1	1	1	0	0	0	0
PSCT_02295	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02296	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02297	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02298	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02299	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02300	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02301	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02302	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02303	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02304	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02305	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02306	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02307	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02308	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02309	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02310	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02311	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02312	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02313	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02314	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02315	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02316	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02317	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02318	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02319	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02320	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02321	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02322	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02323	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02324	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02325	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02326	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02327	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02328	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02329	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02330	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02331	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02332	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02333	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02334	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02335	0	1	0	1	0	0	0	1	1	1	0	1	0
PSCT_02336	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02337	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02338	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02339	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02340	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02341	0	1	0	0	1	1	0	0	1	0	0	0	0
PSCT_02342	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02343	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02344	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02345	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02346	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02347	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02348	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02349	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02350	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02351	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02352	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02353	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02354	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02355	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02356	1	1	1	1	1	1	1	1	1	1	1	0	1
PSCT_02357	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02358	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02359	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02360	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02361	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02362	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02363	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02364	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_02365	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02366	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02367	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02368	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02369	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02370	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02371	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02372	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02373	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02374	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02375	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02376	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02377	0	1	1	1	0	1	1	1	1	0	0	0	0
PSCT_02378	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02379	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02380	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02381	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02382	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02383	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02384	1	1	1	1	1	1	1	1	1	1	1	0	1
PSCT_02385	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02386	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02387	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02388	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02389	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02390	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02391	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02392	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02393	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02394	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02395	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02396	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02397	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02398	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02399	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02400	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02401	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02402	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02403	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02404	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02405	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02406	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02407	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02408	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02409	1	1	1	1	1	1	1	1	1	0	1	0	1
PSCT_02410	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02411	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02412	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02413	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02414	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02415	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02416	1	1	1	1	1	1	1	1	1	1	2	1	1
PSCT_02417	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02418	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02419	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02420	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02421	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02422	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02423	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02424	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02425	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02426	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02427	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02428	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02429	0	1	1	1	1	1	1	0	1	0	1	0	0
PSCT_02430	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02431	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02432	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02433	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02434	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02435	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02436	1	1	1	1	1	1	1	1	1	1	0	0	1
