ID	NC_017532.1.fna	NZ_CP007510.1.fna	NZ_CP007441.1.fna	NZ_CP007511.1.fna	NZ_CP011854.1.fna	NZ_CP015641.1.fna	NC_018028.1.fna	NC_019937.1.fna	NC_009434.1.fna	SAMD00059319_PSCT_BDJA01_FF.fna	NC_015740.1.fna	NC_019938.1.fna	NC_019936.1.fna	NC_019939.1.fna	NC_018177.1.fna	NZ_CP007509.1.fna	NC_009439.1.fna
PSCT_01356	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01357	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01358	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01359	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01360	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01361	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01362	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01363	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01364	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01365	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01366	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01367	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01368	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01369	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01371	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01372	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01373	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01374	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1
PSCT_01375	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_01376	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01377	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01378	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01379	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01380	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01382	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1
PSCT_01383	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01384	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01385	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01386	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_01387	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01388	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01389	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01390	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01391	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01392	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01393	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01394	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01395	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01398	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01399	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01400	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01401	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1
PSCT_01402	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	1	1
PSCT_01403	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01404	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_01405	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_01406	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	1	1
PSCT_01407	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01408	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_01409	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01410	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01411	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01412	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01413	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01414	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_01415	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1
PSCT_01416	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01417	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01418	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01419	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01420	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01421	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01422	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01423	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01424	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01425	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01426	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01427	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01428	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01429	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01430	1	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01431	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01432	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01433	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01434	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01435	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01436	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01437	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01438	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01439	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01440	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01441	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01442	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01443	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01444	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01445	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01446	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01447	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01448	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01449	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01450	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01451	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01452	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01453	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01454	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01455	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01456	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01457	0	0	0	1	0	0	1	0	0	2	0	0	2	0	0	0	0
PSCT_01458	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01459	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_01460	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01461	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01462	2	0	1	2	2	3	2	0	2	2	2	0	2	0	1	2	1
PSCT_01463	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01464	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01465	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01466	0	0	0	1	0	2	1	0	1	1	1	0	1	0	1	1	0
PSCT_01467	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01468	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01469	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01470	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01471	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
PSCT_01472	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
PSCT_01473	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
PSCT_01474	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
PSCT_01475	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01476	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01477	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_01478	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01479	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1
PSCT_01480	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1
PSCT_01481	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01482	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01483	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01484	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01485	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01486	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01487	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0
PSCT_01488	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01489	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01490	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01491	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01492	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01493	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_01494	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01495	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01496	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01497	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01498	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_01499	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01500	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01501	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01502	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0
PSCT_01503	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01504	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01505	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01506	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01507	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1
PSCT_01508	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01509	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01510	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01511	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	0
PSCT_01512	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01513	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01514	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01515	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01516	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01517	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01518	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_01519	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_01520	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01521	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01522	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01523	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01524	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01525	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01526	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01527	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01528	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01529	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01530	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01531	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01532	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01533	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01534	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01535	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01536	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01537	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01538	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01539	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01540	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01541	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01542	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01543	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01544	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01545	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01546	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01547	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01548	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01549	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01550	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01551	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01552	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01553	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01554	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01555	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01556	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01557	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01558	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01559	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01560	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01561	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01562	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01563	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01564	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01565	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01566	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01567	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1
PSCT_01568	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01569	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01570	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01571	1	0	1	2	1	1	1	0	1	2	1	0	1	0	1	1	1
PSCT_01572	1	0	1	2	1	1	1	0	1	2	1	0	1	0	1	1	1
PSCT_01573	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01574	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_01575	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01576	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01577	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_01578	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01579	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01580	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01581	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01582	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01583	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01584	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01585	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01586	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01587	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01588	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01589	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01590	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01591	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01592	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01593	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_01594	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01595	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01596	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01597	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01598	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01599	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01600	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01601	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01602	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01603	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01604	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01605	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01606	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01607	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01608	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01609	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01610	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01611	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01612	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01613	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01614	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1
PSCT_01615	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01616	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01617	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01618	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01619	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01620	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01621	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01622	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01623	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01624	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01625	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01626	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_01627	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01628	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01629	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01630	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01631	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01632	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01633	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1
PSCT_01634	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01635	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01636	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01637	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01638	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01639	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01640	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01641	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01642	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_01643	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01646	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01647	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1
PSCT_01648	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01649	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01650	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_01651	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01652	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01653	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01654	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01655	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01656	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01657	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_01658	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01659	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01660	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01661	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01662	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01663	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01664	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1
PSCT_01665	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01666	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01667	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_01668	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01669	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01670	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01671	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01672	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01673	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01674	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01675	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01676	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01677	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01678	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01679	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_01680	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0
PSCT_01681	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	1	0
PSCT_01682	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01683	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_01684	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01685	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_01686	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_01687	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0
PSCT_01688	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
PSCT_01689	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
